172.16.100.24 - - [24/Dec/2006:02:11:18 -0500] "GET /sw/tools/yoix/doc/stdio/gets.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:13:51 -0500] "GET /sw/tools/yoix/doc/stdio/fgets.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:25:00 -0500] "GET /sw/tools/yoix/doc/string/strtod.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:27:05 -0500] "GET /sw/tools/yoix/doc/typedict/File.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:43:24 -0500] "GET /sw/tools/yoix/doc/math/bigAdd.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:50:44 -0500] "GET /sw/tools/yoix/doc/math/bigMultiply.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:52:17 -0500] "GET /sw/tools/yoix/doc/typedict/ItemEvent.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:52:20 -0500] "GET /sw/tools/yoix/doc/typedict/Graphics/charpath.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:54:31 -0500] "GET /sw/tools/yoix/doc/grammar/global.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:02:58:49 -0500] "GET /sw/tools/yoix/doc/typedict/TextCanvas.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
10.20.30.40 - - [24/Dec/2006:03:06:38 -0500] "GET /sw/tools/yoix/ydat.html HTTP/1.1" 200 28799 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:06:41 -0500] "GET /sw/tools/yoix/doc/system/directoryListing.html HTTP/1.1" 200 6657 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:06:41 -0500] "GET /sw/tools/yoix/doc/typedict/ScrollPane.html HTTP/1.1" 200 27235 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:06:43 -0500] "GET /sw/tools/yoix/doc/typedict/AudioClip.html HTTP/1.1" 200 9707 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:06:47 -0500] "GET /sw/tools/yoix/doc/typedict/Path/rotatepath.html HTTP/1.1" 200 7202 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:23 -0500] "GET /sw/tools/yoix/doc/swing/getDarkerColor.html HTTP/1.1" 200 6215 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:23 -0500] "GET /sw/tools/yoix/doc/awt/getBrighterColor.html HTTP/1.1" 200 6215 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:24 -0500] "GET /sw/tools/yoix/doc/windows/remINI.html HTTP/1.1" 200 5943 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:24 -0500] "GET /sw/tools/yoix/doc/typedict/Graphics/showimage.html HTTP/1.1" 200 8601 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:24 -0500] "GET /sw/tools/yoix/doc/secure/getProviderInfo.html HTTP/1.1" 200 9094 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:25 -0500] "GET /sw/tools/yoix/doc/typedict/Graphics/stringwidth.html HTTP/1.1" 200 7604 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:25 -0500] "GET /sw/tools/yoix/doc/typedict/Graphics/awidthshow.html HTTP/1.1" 200 8528 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:26 -0500] "GET /sw/tools/yoix/doc/parser/tokenValue.html HTTP/1.1" 200 6700 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:35 -0500] "GET /sw/tools/yoix/doc/math/ifloor.html HTTP/1.1" 200 5498 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:46 -0500] "GET /sw/tools/yoix/doc/typedict/ListSelectionEvent.html HTTP/1.1" 200 12289 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:07:52 -0500] "GET /sw/tools/yoix/doc/typedict/RowProperties.html HTTP/1.1" 200 4510 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:00 -0500] "GET /sw/tools/yoix/doc/system/traceMethodCalls.html HTTP/1.1" 200 5314 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:17 -0500] "GET /sw/tools/yoix/doc/type/isThread.html HTTP/1.1" 200 8057 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:20 -0500] "GET /sw/tools/yoix/doc/awt/getCMYKColor.html HTTP/1.1" 304 - "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:22 -0500] "GET /sw/tools/yoix/doc/system/setSecurityChecker.html HTTP/1.1" 200 7014 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:22 -0500] "GET /sw/tools/yoix/doc/string/toUpperCase.html HTTP/1.1" 200 5388 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:23 -0500] "GET /sw/tools/yoix/doc/swing/showInputDialog.html HTTP/1.1" 200 7031 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:24 -0500] "GET /sw/tools/yoix/doc/typedict/Clipboard.html HTTP/1.1" 200 10676 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:25 -0500] "GET /sw/tools/yoix/doc/system/traceInstructions.html HTTP/1.1" 200 5313 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:25 -0500] "GET /sw/tools/yoix/doc/system/isFilePath.html HTTP/1.1" 200 5244 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:26 -0500] "GET /sw/tools/yoix/doc/reserved/abort.html HTTP/1.1" 200 6492 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:27 -0500] "GET /sw/tools/yoix/doc/typedict/CheckBoxGroup.html HTTP/1.1" 200 4613 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:08:45 -0500] "GET /sw/tools/yoix/doc/graphics/drawRect.html HTTP/1.1" 200 8225 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:09:02 -0500] "GET /sw/tools/yoix/ HTTP/1.1" 200 12291 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:10:12 -0500] "GET /sw/tools/yoix/ywait_readme.html HTTP/1.1" 200 88870 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:11:04 -0500] "GET /sw/tools/yoix/doc/windows/readINI.html HTTP/1.1" 200 6640 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:11:05 -0500] "GET /sw/tools/yoix/doc/secure/getProviderInfo.html HTTP/1.1" 200 9094 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:11:07 -0500] "GET /sw/tools/yoix/doc/util/getCalendarMinimum.html HTTP/1.1" 200 6375 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:12:32 -0500] "GET /sw/tools/yoix/doc/system/setSecurityManager.html HTTP/1.1" 200 6816 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:13:19 -0500] "GET /sw/tools/yoix/doc/string/htob.html HTTP/1.1" 200 6312 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:13:24 -0500] "GET /sw/tools/yoix/doc/string/htob.html HTTP/1.1" 200 6312 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:14:21 -0500] "GET /sw/tools/yoix/doc/string/strjoin.html HTTP/1.1" 200 7638 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:16:02 -0500] "GET /sw/tools/yoix/doc/typedict/Graphics/grestoreall.html HTTP/1.1" 200 6675 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:16:06 -0500] "GET /sw/tools/yoix/doc/graph/dotGraphToYDAT.html HTTP/1.1" 200 11125 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:17:18 -0500] "GET /sw/tools/yoix/doc/typedict/JCheckboxGroup.html HTTP/1.1" 200 4793 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:18:23 -0500] "GET /sw/tools/yoix/doc/swing/showMessageDialog.html HTTP/1.1" 200 6238 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:18:51 -0500] "GET /sw/tools/yoix/doc/grammar/for.html HTTP/1.1" 200 7115 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:19:12 -0500] "GET /sw/tools/yoix/ HTTP/1.1" 200 12291 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:19:58 -0500] "GET /sw/tools/yoix/doc/swing/addListener.html HTTP/1.1" 304 - "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:20:25 -0500] "GET /sw/tools/yoix/doc/typedict/DragGestureEvent.html HTTP/1.1" 200 27863 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:21:10 -0500] "GET /sw/tools/yoix/doc/grammar/functions.html HTTP/1.1" 200 16113 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:22:57 -0500] "GET /sw/tools/yoix/new.html HTTP/1.1" 200 93157 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:23:06 -0500] "GET /sw/tools/yoix/doc/string/htob.html HTTP/1.1" 200 6312 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:24:00 -0500] "GET /sw/tools/yoix/doc/type/isProcess.html HTTP/1.1" 200 8058 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:25:50 -0500] "GET /sw/tools/yoix/doc/error/badcall.html HTTP/1.1" 200 4639 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:28:40 -0500] "GET /sw/tools/yoix/doc/typedict/JTree.html HTTP/1.1" 200 58308 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:30:15 -0500] "GET /sw/tools/yoix/doc/system/nanoTime.html HTTP/1.1" 200 7471 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:30:33 -0500] "GET /sw/tools/yoix/doc/secure/getProviderInfo.html HTTP/1.1" 200 9094 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:32:12 -0500] "GET /sw/tools/yoix/doc/typedict/List.html HTTP/1.1" 200 28940 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:35:41 -0500] "GET /sw/tools/yoix/doc/stdio/printf.html HTTP/1.1" 200 10734 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:35:56 -0500] "GET /sw/tools/yoix/doc/typedict/Certificate.html HTTP/1.1" 200 9762 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:39:38 -0500] "GET /sw/tools/yoix/doc/image/encodeJPEG.html HTTP/1.1" 200 5293 "-" "Mozilla/5.0"
172.16.100.24 - - [24/Dec/2006:03:40:21 -0500] "GET /sw/tools/yoix/doc/grammar/synchronized.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:03:41:49 -0500] "GET /sw/tools/yoix/doc/typedict/DatagramSocket.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
10.20.30.40 - - [24/Dec/2006:03:42:54 -0500] "GET /sw/tools/yoix/doc/math/log.html HTTP/1.1" 200 5474 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:43:28 -0500] "GET /sw/tools/yoix/doc/stdio/gets.html HTTP/1.1" 200 6238 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:43:53 -0500] "GET /sw/tools/yoix/doc/system/setSecurityManager.html HTTP/1.1" 200 6816 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:44:51 -0500] "GET /sw/tools/yoix/doc/typedict/PaintEvent.html HTTP/1.1" 200 10895 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:45:11 -0500] "GET /sw/tools/yoix/doc/thread/notifyAll.html HTTP/1.1" 200 5631 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:46:40 -0500] "GET /sw/tools/yoix/doc/typedict/Option.html HTTP/1.1" 200 8687 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:47:09 -0500] "GET /sw/tools/yoix/doc/math/random.html HTTP/1.1" 200 5874 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:49:42 -0500] "GET /sw/tools/yoix/doc/secure/adjustSecurity.html HTTP/1.1" 200 12205 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:49:56 -0500] "GET /sw/tools/yoix/license/faq.html HTTP/1.1" 200 6054 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:52:46 -0500] "GET /sw/tools/yoix/doc/grammar/if.html HTTP/1.1" 200 5995 "-" "Mozilla/5.0"
172.16.100.24 - - [24/Dec/2006:03:54:19 -0500] "GET /sw/tools/yoix/doc/typedict/JTreeNode.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
10.20.30.40 - - [24/Dec/2006:03:56:26 -0500] "GET /sw/tools/yoix/doc/string/htob.html HTTP/1.1" 200 6312 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:03:59:21 -0500] "GET /sw/tools/yoix/doc/string/strton.html HTTP/1.1" 200 7045 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:00:16 -0500] "GET /sw/tools/yoix/doc/string/replace.html HTTP/1.1" 200 5425 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:01:55 -0500] "GET /sw/tools/yoix/doc/swing/getColorName.html HTTP/1.1" 200 7330 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:02:06 -0500] "GET /sw/tools/yoix/doc/awt/printAll.html HTTP/1.1" 200 4908 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:02:44 -0500] "GET /sw/tools/yoix/doc/util/setLocale.html HTTP/1.1" 200 5922 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:03:35 -0500] "GET /sw/tools/yoix/doc/ctype/isgraph.html HTTP/1.1" 200 6284 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:03:47 -0500] "GET /sw/tools/yoix/doc/thread/currentThread.html HTTP/1.1" 200 5367 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:06:15 -0500] "GET /sw/tools/yoix/doc/typedict/Matrix/dtransform.html HTTP/1.1" 200 8844 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:06:37 -0500] "GET /sw/tools/yoix/doc/event/dragMouseMoved.html HTTP/1.1" 200 12481 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:08:19 -0500] "GET /sw/tools/yoix/doc/grammar/try.html HTTP/1.1" 304 - "-" "Mozilla/5.0"
172.16.100.24 - - [24/Dec/2006:04:08:51 -0500] "GET /sw/tools/yoix/doc/graphics/fillArc.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
10.20.30.40 - - [24/Dec/2006:04:09:10 -0500] "GET /sw/tools/yoix/doc/swing/addCursor.html HTTP/1.1" 200 9293 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:09:22 -0500] "GET /sw/tools/yoix/doc/typedict/TreeSelectionEvent.html HTTP/1.1" 200 11083 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:12:52 -0500] "GET /sw/tools/yoix/doc/event/focusLost.html HTTP/1.1" 200 10831 "-" "Mozilla/5.0"
172.16.100.24 - - [24/Dec/2006:04:17:01 -0500] "GET /sw/tools/yoix/license/index.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
172.16.100.24 - - [24/Dec/2006:04:17:59 -0500] "GET /sw/tools/yoix/doc/string/strtok.html HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 5.0; Windows 95)"
10.20.30.40 - - [24/Dec/2006:04:18:10 -0500] "GET /sw/tools/yoix/doc/typedict/TableColumn.html HTTP/1.1" 200 33590 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:18:29 -0500] "GET /sw/tools/yoix/doc/io/closeEntry.html HTTP/1.1" 200 6977 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:18:58 -0500] "GET /sw/tools/yoix/doc/typedict/Matrix/currentmatrix.html HTTP/1.1" 200 9326 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:19:46 -0500] "GET /sw/tools/yoix/doc/typedict/Regexp.html HTTP/1.1" 200 14524 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:20:01 -0500] "GET /sw/tools/yoix/doc/typedict/MenuBar.html HTTP/1.1" 200 12812 "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:24:40 -0500] "GET /sw/tools/yoix/doc/stdio/tempnam.html HTTP/1.1" 304 - "-" "Mozilla/5.0"
10.20.30.40 - - [24/Dec/2006:04:26:11 -0500] "GET /sw/tools/yoix/doc/event/keyTyped.html HTTP/1.1" 200 10761 "-" "Mozilla/5.0"
